title,writer,publisher,school,id_number,call_num,description,pubDate,img,catgory
도가니,공지영,창비,대덕소프트웨어마이스터고등학교,EM00010189,813.6 공78ㄷ,2009년 출간된 이래 큰 파장을 일으키며 사회적 약자와 소수자에 대한 폭력 문제를 본격적으로 공론화했던 장편소설 도가니가 2017년 100쇄를 기념하여 새로운 장정으로 출간되었다. 이 소설은 출간 후 8년이 지난 현재까지도 독자들에게 꾸준히 사랑받고 있다.,2017-08-18,https://image.aladin.co.kr/product/11567/68/coversum/8936434276_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
규장각 각신들의 나날 1,정은궐,파란미디어,대덕소프트웨어마이스터고등학교,EM00010377,813.6 정67ㄱ v.1,"조선시대를 배경으로 쓴 발랄한 로맨스 소설 <성균관 유생들의 나날>의 후속작. 대물 김윤희, 가랑 이선준, 걸오 문재신, 여림 구용하, '반궁의 잘금 4인방'이 돌아왔다. <규장각 각신들의 나날>에서는 우리가 미처 알지 못 했던 정조의 참모습과 규장각에 관한 모든 것을 보여준다.",2009-07-21,https://image.aladin.co.kr/product/419/95/coversum/s963710025_1.jpg,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설
스타일,백영옥,예담(위즈덤하우스),대덕소프트웨어마이스터고등학교,EM00010380,813.6 백64ㅅ,"제4회 세계문학상 수상작 스타일은 서른한 살, 일하는 도시 여자들의 이야기다. 대단히 솔직하고 드라마틱하다. 가독성이 뛰어나다. 미실의 김별아, 아내가 결혼했다의 박현욱, 슬롯의 신경진에 이어 네 번째로 세계문학상 당선자가 된 백영옥은, 소설의 주인공과 같은 직업을 가졌던 전직 패션지 여기자다.",2008-04-01,https://image.aladin.co.kr/product/197/16/coversum/8959132950_3.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
브레이킹 던,스테프니 메이어,북폴리오(대한교과서 미래엔컬처),대덕소프트웨어마이스터고등학교,EM00010386,843.6 메68ㅂ,"<트와일라잇> <뉴문> <이클립스>에 이은 나의 뱀파이어 연인 '트와일라잇' 시리즈 4부로, 마지막 이야기다. '트와일라잇' 시리즈는 인간이 뱀파이어와 사랑에 빠진다는 설정의 러브스토리로, 미국에서만 500만부 이상 판매된 세계적인 베스트셀러. 영화판은 2008년 12월부터 시작해, 시리즈 전 편이 차례로 한 편씩 개봉된다.",2009-06-15,https://image.aladin.co.kr/product/409/25/coversum/8937832542_3.jpg,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설
누구의 연인도 되지마라,김현진,레드박스,대덕소프트웨어마이스터고등학교,EM00010509,814.6 김94ㄴ,,,,
모든 것이 중요해지는 순간,론 커리,비채코리아북스,대덕소프트웨어마이스터고등학교,EM00010512,843.6 커298ㅁ,"영 라이온상, 메트칼프상 수상작가 론 커리의 첫 장편소설. 이 소설은 2009년 6월 출간되자마자 '올해 만난 최고의 소설'이라는 찬사를 받으며 아마존닷컴 베스트 도서로 선정되었다. 한 남자의 절망과 우주적 예언이 담긴 작품으로, 작가는 인류의 오랜 숙제인 '종말'을 전면에 내세워 탄탄한 구성으로 소설을 완성했다.",2009-08-31,https://image.aladin.co.kr/product/448/95/coversum/8992036949_1.jpg,국내도서>소설/시/희곡>영미소설
성균관 유생들의 나날 1,정은궐,파란미디어,대덕소프트웨어마이스터고등학교,EM00010515,813.6 정67ㅅ v.1,"조선시대를 배경으로 쓴 발랄한 로맨스 소설 <성균관 유생들의 나날>의 후속작. 대물 김윤희, 가랑 이선준, 걸오 문재신, 여림 구용하, '반궁의 잘금 4인방'이 돌아왔다. <규장각 각신들의 나날>에서는 우리가 미처 알지 못 했던 정조의 참모습과 규장각에 관한 모든 것을 보여준다.",2009-07-21,https://image.aladin.co.kr/product/419/95/coversum/s963710025_1.jpg,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설
선덕여왕 1,류은경,MBC프로덕션,대덕소프트웨어마이스터고등학교,EM00010530,813.6 류67ㅅ v.1,"MBC 특별기획 드라마 [선덕여왕]의 원작 소설. 끝내 삼한일통의 큰 그림을 그린 최초의 여왕 선덕이야기를 그린다. 쌍음雙陰은 불길한 징조라는 신화적 예언에 의해 왕으로부터 버림 받지만 하늘의 계시를 잊지 않고, 끝내 현명하고 자애로운 여황으로 우뚝 서는 덕만(선덕여왕)의 파란만장한 인생여정이 펼쳐진다.",2009-05-25,https://image.aladin.co.kr/product/375/67/coversum/8996047899_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
선덕여왕 3,류은경,MBC프로덕션,대덕소프트웨어마이스터고등학교,EM00010532,813.6 류67ㅅ v.3,"MBC 특별기획 드라마 [선덕여왕]의 원작 소설. 끝내 삼한일통의 큰 그림을 그린 최초의 여왕 선덕이야기를 그린다. 쌍음雙陰 은 불길한 징조라는 신화적 예언에 의해 왕으로부터 버림 받지만 하늘의 계시를 잊지 않고, 끝내 현명하고 자애로운 여황으로  우뚝 서는 덕만(선덕여왕)의 파란만장한 인생여정이 펼쳐진다. 3권 세트 구성.",2009-08-17,https://image.aladin.co.kr/product/441/25/coversum/8996047880_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
두 명의 목격자,최혁곤,황금가지,대덕소프트웨어마이스터고등학교,EM00010542,813.6 최94ㄷ,"'한국 추리 스릴러 단편선' 두 번째 작품집. 연쇄 살인범을 쫓는 할인 마트의 캐셔, 도로 위에서 벌어진 살인사건의 이색적인 증인들, 미국과 로마, 고구려를 배경으로 한 역사 추리, 절간에서 벌어진 한밤중의 살인극 등 다양한 소재와 형식의 작품 10편이 수록되어 있다.",2009-07-16,https://image.aladin.co.kr/product/431/33/coversum/8960171573_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>한국 추리/미스터리소설
세계의 끝 여자친구,김연수,문학동네,대덕소프트웨어마이스터고등학교,EM00010874,813.6 김64ㅅ c.3,"한국문학의 영토를 넓혀가는 새로운 상상력의 촉수 김연수의 소설집. 소설을 쓰기 시작한 지 만 십오 년, 김연수 작가는 여섯 권의 장편소설과 이번에 출간된 네번째 작품집 세계의 끝 여자친구까지, 소설로만 열 권째 작품집을 선보였다. 이번 소설집 속에는 2005년 봄부터 2009년 여름까지 씌어진 아홉 편의 소설이 수록되어 있다.",2009-09-08,https://image.aladin.co.kr/product/449/5/coversum/8954608825_3.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
철,김숨,문학과지성사,대덕소프트웨어마이스터고등학교,EM00010556,813.6 김56ㅊ,"백치들 투견의 작가 김숨의 두 번째 장편소설. '철'로 상징된 산업사회 이면의 어두운 기억에 대한 이야기를 담고 있다. 나날이 변화하는 사회 안에서 하나의 부속품처럼 살아야 했던, 철저하게 이용되다가 마모되어 쓸모없어지면 가차 없이 노동으로부터 소외되었던, 우리 아버지 세대의 이야기이다.",2008-11-27,https://image.aladin.co.kr/product/287/92/coversum/8932019061_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
불꽃처럼 나비처럼 1,야설록,형설라이프,대덕소프트웨어마이스터고등학교,EM00010810,813.6 야54ㅂ v.1 c.2,,1997-06-23,https://image.aladin.co.kr/img/noimg_sum_b.gif,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
신이 된 남자 1  사람의 아들 예수  상,제랄드 메사디에,책세상,대덕소프트웨어마이스터고등학교,EM00001762,863 메51ㅅ,,,,
신이 된 남자 5  동방으로 떠난 메시아  상,제랄드 메사디에,책세상,대덕소프트웨어마이스터고등학교,EM00001766,863 메51ㅅ,,,,
봄비 내리는 날,김한수,창작과비평사,대덕소프트웨어마이스터고등학교,EM00019259,813.6 김91ㅂ c.5,1992년 출간한 이래 25년간 사랑받아온 김한수 첫 소설집 봄비 내리는 날이 전면개정되어 출간되었다. 저자가 문장을 일일이 매만져 더 밀도있는 작품으로 새로이 선보인다. 등단작 '성장'을 비롯하여 총 세편의 중편소설이 묶여 있다.,2017-11-17,https://image.aladin.co.kr/product/12303/31/coversum/893643750x_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
못난 것도 힘이 된다 1,이상석,자인,대덕소프트웨어마이스터고등학교,EM00005358,818 이51ㅁ v.1 c.3,"<사랑으로 매긴 성적표>의 이상석이 쓴 성장 소설. 자연의 품에서 마음만은 넉넉하게 자란 어린시절, 꼴통이라 불리며 문제 학생으로 찬란하게 추락해가던 청소년 시절, 만화가 박재동과의 운명적인 만남, 군대에서의 온갖 해프닝, 선생님이 되기까지 도움을 주신 분들에 대해서 썼다.",2001-12-15,https://image.aladin.co.kr/product/30/84/coversum/8989276039_1.gif,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
니체가 눈물을 흘릴 때,어빈 D. 얄롬,리더스북,대덕소프트웨어마이스터고등학교,EM00010179,843.6 얄295ㄴ,"니체, 프로이트 등 걸출한 실존 인물들이 허구의 세계에서 펼치는 세기말 빈의 사랑과 운명, 지성과 의지의 드라마. 어빈 얄롬이 광기의 천재 철학자 니체와 정신분석의 창시자 브로이어가 서로의 절망과 고통을 치료한다는 기발한 상상을 심리추리소설 기법으로 풀어냈다.",2014-02-12,https://image.aladin.co.kr/product/3617/51/coversum/8998045400_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설
무지개,요시모토바나나,민음사,대덕소프트웨어마이스터고등학교,EM00010505,833.6 요58ㅁ,"남태평양의 타히티를 여행하고 그곳에서의 경험과 감흥을 바탕으로 쓴 요시모토 바나나의 독특한 여행 소설. 순수하고 아름다운 타히티의 자연과 이국적인 남국의 강렬한 색채감이 고스란히 드러나는 일러스트와 컬러 사진들, 그리고 행복을 찾기 위해 몸부림치는 남녀의 애틋한 사랑 이야기가 절묘하게 버무려져 있다.",2009-08-31,https://image.aladin.co.kr/product/442/93/coversum/8937482800_2.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
정크 노트,명지현,문학동네,대덕소프트웨어마이스터고등학교,EM00010526,813.6 명78ㅈ,2006년 「현대문학」에 '더티 와이프'를 발표하며 작품활동을 시작한 명지현의 첫 번째 장편소설. 작가는 한 소년이 우연히 양귀비를 키우는 일에 끼어들게 되면서 생기는 일련의 사건들을 생동감 있게 포착하여 마약과 죽음에 대한 이야기를 소년의 성장기로 경쾌하고 흥미롭게 그려낸다.,2009-08-26,https://image.aladin.co.kr/product/447/80/coversum/8954608698_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
남녀실종지사,송은일,문이당,대덕소프트웨어마이스터고등학교,EM00010533,813.6 송67ㄴ,반야 사랑을 묻다의 작가 송은일의 두 번째 소설집. 송은일 작가의 작품은 각각의 등장인물을 통해 복잡다단한 인간 내면세계를 집요하게 추적함과 동시에 일상과 팽팽한 긴장 관계를 유지하는 허구 세계에 사는 인물들의 내면을 섬세하게 들어다보며 복잡하게 뒤엉킨 갈등의 양상을 촘촘히 그려낸다.,2009-08-25,https://image.aladin.co.kr/product/442/42/coversum/8974564246_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
세계의 끝 여자친구,김연수,문학동네,대덕소프트웨어마이스터고등학교,EM00010807,813.6 김64ㅅ c.2,"한국문학의 영토를 넓혀가는 새로운 상상력의 촉수 김연수의 소설집. 소설을 쓰기 시작한 지 만 십오 년, 김연수 작가는 여섯 권의 장편소설과 이번에 출간된 네번째 작품집 세계의 끝 여자친구까지, 소설로만 열 권째 작품집을 선보였다. 이번 소설집 속에는 2005년 봄부터 2009년 여름까지 씌어진 아홉 편의 소설이 수록되어 있다.",2009-09-08,https://image.aladin.co.kr/product/449/5/coversum/8954608825_3.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
세계의 끝 여자친구,김연수,문학동네,대덕소프트웨어마이스터고등학교,EM00011251,813.6 김64ㅅ c.4,"한국문학의 영토를 넓혀가는 새로운 상상력의 촉수 김연수의 소설집. 소설을 쓰기 시작한 지 만 십오 년, 김연수 작가는 여섯 권의 장편소설과 이번에 출간된 네번째 작품집 세계의 끝 여자친구까지, 소설로만 열 권째 작품집을 선보였다. 이번 소설집 속에는 2005년 봄부터 2009년 여름까지 씌어진 아홉 편의 소설이 수록되어 있다.",2009-09-08,https://image.aladin.co.kr/product/449/5/coversum/8954608825_3.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
욕망의 응달,박완서,세계사,대덕소프트웨어마이스터고등학교,EM00010547,813.6 박65ㅇ,"미혼모에 대한 사회의 냉대 속에서, 아름다운 마음씨를 가진 한 여자가 욕망의 거대한 성(城)에 들어가 한 송이 꽃을 피운다는 줄거리다. 어둠은 밝음을, 악은 선을, 증오는 사랑을 드러내 보이기 위한 수단일 뿐 목적이 아닌 한 아름다운 여자, 자명(紫明)의 내면세계를 그려나간 추리기법의 장편소설.",1993-09-01,https://image.aladin.co.kr/product/23/57/coversum/8933800360_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
샴사랑,방귀희,연인M&B,대덕소프트웨어마이스터고등학교,EM00010628,813.6 방16ㅅ,우리나라 유일의 휠체어 방송작가 방귀희의 장편소설. 쌍둥이 자매 수아와 상아는 똑같은 모습을 갖고 태어나지만 수아에게 발생한 뇌성마비 때문에 자매는 서로 다른 삶을 살게 된다. 수아가 펜팔로 사귄 친구 제주도 섬소년 지민을 통해 세상과 소통하면서 자신의 인생을 가꾸어가는 과정을 세밀하게 그려냈다.,2009-09-10,https://image.aladin.co.kr/product/450/31/coversum/8962530325_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
한강 5  제2부 유형시대,조정래,해냄,대덕소프트웨어마이스터고등학교,EM00002439,813.6 조73ㅎ,아리랑을 지나 태백산맥을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 한강이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다.,2020-11-30,https://image.aladin.co.kr/product/25726/25/coversum/896574394x_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
한강 6,조정래,해냄,대덕소프트웨어마이스터고등학교,EM00002440,813.6 조73ㅎ,아리랑을 지나 태백산맥을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 한강이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다.,2020-11-30,https://image.aladin.co.kr/product/25726/28/coversum/8965743966_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
한강 7,조정래,해냄,대덕소프트웨어마이스터고등학교,EM00002441,813.6 조73ㅎ,아리랑을 지나 태백산맥을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 한강이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다.,2020-11-30,https://image.aladin.co.kr/product/25726/29/coversum/8965743974_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
연어,안도현,문학동네,대덕소프트웨어마이스터고등학교,EM00002463,813.8 안225ㅇ,은빛 연어를 주인공으로 한 교훈적이면서도 아름다운 동화. 안도현이 써 온 일련의 `어른들의 동화` 가운데 첫 작품으로 스테디셀러로 기록된다.,1996-03-01,https://image.aladin.co.kr/product/18/90/coversum/8985712683_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
뿌리 깊은 나무 1 1,이정명,밀리언하우스,대덕소프트웨어마이스터고등학교,EM00012537,813.6 이73ㅃ v.1 c.2,한국 팩션에 새로운 획을 그었다는 평가를 받으며 한국 사회에 '뿌나' 열풍을 불러일으켰던 이정명 장편소설 뿌리 깊은 나무가 새로운 장정과 표지로 옷을 갈아입고 은행나무에서 출간되었다.,2015-09-01,https://image.aladin.co.kr/product/6600/0/coversum/8956609268_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
뿌리 깊은 나무 2 2,이정명,밀리언하우스,대덕소프트웨어마이스터고등학교,EM00012565,813.6 이73ㅃ v.2 c.2,한국 팩션에 새로운 획을 그었다는 평가를 받으며 한국 사회에 '뿌나' 열풍을 불러일으켰던 이정명 장편소설 뿌리 깊은 나무가 새로운 장정과 표지로 옷을 갈아입고 은행나무에서 출간되었다.,2015-09-01,https://image.aladin.co.kr/product/6600/16/coversum/8956609276_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
셜록 홈즈 전집 2  네 사람의 서명,아서 코난 도일,황금가지,대덕소프트웨어마이스터고등학교,EM00011689,843 도68ㅅ v.2 c.2,"이번엔 도난 당한 보물찾기다. 이번 사건은 전작에 비해 다소 복잡하다. 작품 전면에 등장하는 피살자만도 2명. 줄거리의 배후에 깔린 죽음도 1건, 도합 3건의 살인사건이다. 뭐, 이 정도면 한 일주일 홈즈가 코카인을 하지 않아도 되니 너무 크게 걱정할 필요는 없다.",2002-02-05,https://image.aladin.co.kr/product/32/99/coversum/8982734023_2.jpg,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설
염소를 모는 여자,전경린,문학동네,대덕소프트웨어마이스터고등학교,EM00004053,813.6 전14ㅇ c.2,전경린이 작품활동을 시작한 지 2년 만에 출간한 첫 소설집으로 등단작 사막의 달을 비롯하여 총 여덟 편의 작품이 담겨 있다.,2014-06-23,https://image.aladin.co.kr/product/4244/71/coversum/8954624839_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
못난 것도 힘이 된다 1,이상석,자인,대덕소프트웨어마이스터고등학교,EM00002297,818 이51ㅁ v.1,"<사랑으로 매긴 성적표>의 이상석이 쓴 성장 소설. 자연의 품에서 마음만은 넉넉하게 자란 어린시절, 꼴통이라 불리며 문제 학생으로 찬란하게 추락해가던 청소년 시절, 만화가 박재동과의 운명적인 만남, 군대에서의 온갖 해프닝, 선생님이 되기까지 도움을 주신 분들에 대해서 썼다.",2001-12-15,https://image.aladin.co.kr/product/30/84/coversum/8989276039_1.gif,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
열외인종 잔혹사,주원규,한겨레출판,대덕소프트웨어마이스터고등학교,EM00010381,813.6 주66ㅇ,"제14회 한겨레문학상 당선작 주원규의 열외인종 잔혹사이 개정판으로 다시 찾아온다. 11월 24일 하루 동안, 퇴역군인 장영달, 노숙자 김중혁, 외국계 제약회사 인턴 사원 윤마리아, 게임을 좋아하는 청소년 기무, 네 인물이 우연히 코엑스몰에 모여 양머리 탈을 쓴 집단들과 벌이는 소동을 그린다.",2023-04-20,https://image.aladin.co.kr/product/31521/35/coversum/k922832634_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
이클립스,스테프니 메이어,북폴리오(대한교과서),대덕소프트웨어마이스터고등학교,EM00011706,843.6 메68ㅇ c.2,"<트와일라잇> <뉴문> <이클립스>에 이은 나의 뱀파이어 연인 '트와일라잇' 시리즈 4부로, 마지막 이야기다. '트와일라잇' 시리즈는 인간이 뱀파이어와 사랑에 빠진다는 설정의 러브스토리로, 미국에서만 500만부 이상 판매된 세계적인 베스트셀러. 영화판은 2008년 12월부터 시작해, 시리즈 전 편이 차례로 한 편씩 개봉된다.",2009-06-15,https://image.aladin.co.kr/product/409/25/coversum/8937832542_3.jpg,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설
공중그네,오쿠다히데오,은행나무,대덕소프트웨어마이스터고등학교,EM00010388,833.6 오876ㄱ,"131회 나오키상 수상작. 어딘가 수상해보이는 정신과 병원을 배경으로, 이라부 박사와 여러 환자들이 벌이는 요절복통 사건들이 그려진다. 크고 작은 강박증 하나쯤 지니고 살아가는 현대인들에게, 툭툭 털고 일어나 앞으로 나아가도록 용기를 주는 즐거운 작품.",2005-01-15,https://image.aladin.co.kr/product/53/67/coversum/895660102x_2.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
백야행 1,히가시노게이고,태동출판사,대덕소프트웨어마이스터고등학교,EM00010408,833.6 히12ㅂ v.1,"히가시노 게이고의 대표작 백야행이 김난주 번역으로 새롭게 출간됐다. 김난주 번역가의 매끄러운 번역으로 새롭게 탄생한 백야행은 섬세한 뉘앙스와 은밀한 복선, 시적인 암시 등 원작의 문학적 특징을 고스란히 살려냈다.",2016-04-06,https://image.aladin.co.kr/product/8080/18/coversum/8990982618_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설
성균관 유생들의 나날 2,정은궐,파란미디어,대덕소프트웨어마이스터고등학교,EM00010514,813.6 정67ㅅ v.2,"<그녀의 맞선 보고서>, <해를 품은 달>의 작가 정은궐(블루플라워)이 조선시대를 배경으로 쓴 발랄한 로맨스소설이다. 병약한 남동생 대신 남장하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 급기야 선준과 한방까지 쓰게 되고, 그와 정체모를 우정을 나누게 된 윤희. 여자임이 발각되는 날에는 자신의 죽음은 물론 멸문지화를 면할 수 없는데…",2009-07-27,https://image.aladin.co.kr/product/427/96/coversum/s822635294_1.jpg,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설
누란,현기영,창비,대덕소프트웨어마이스터고등학교,EM00010517,813.6 현18ㄴ,"제주 4·3항쟁을 비롯해 잊혀져간 우리 현대사의 이면을 조명해온 작가 현기영이 지상에 숟가락 하나 이후 10년 만에 장편 누란을 발표했다. 민주적 가치에 대한 믿음과 수많은 개인들의 헌신으로 사회 민주화가 진전되었으나 물신주의, 배금주의에 지배당하게 된 오늘의 세태를 386세대 주인공을 통해 비판적으로 조명한다.",2009-08-14,https://image.aladin.co.kr/product/440/0/coversum/8936433717_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
피아노 치는   ,송혜근,생각의나무,대덕소프트웨어마이스터고등학교,EM00010527,813.6 송94ㅍ,,2009-08-26,https://image.aladin.co.kr/product/450/51/coversum/8984989894_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
대학로를 걷다,최범서,울림사,대덕소프트웨어마이스터고등학교,EM00010535,813.6 최44ㄷ,"1966년 「문학춘추」, 「문학」지 신인상으로 문단에 데뷔한 최범서 작가의 소설집. 최범서 작가는 소설 속 인물들을 통해 우리 사회를 통렬히 비판하는가 하면, 그럼에도 여전히 곳곳에 살아 있는 우리의 따뜻한 내면을 일깨운다. 부조리한 세상을 비난하면서도 그 판에서 벗어나지 못하는 한없이 나약한 우리의 모습을 보여준다.",2009-07-30,https://image.aladin.co.kr/product/441/64/coversum/8986423413_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
불꽃처럼 나비처럼 2,야설록,형설라이프,대덕소프트웨어마이스터고등학교,EM00010649,813.6 야54ㅂ v.2,"조승우, 수애 주연의 영화 [불꽃처럼 나비처럼] 원작소설. 조선의 마지막 국모, 민자영. 그리고 평생 그 곁을 지켰던 고독한 사나이, 무명. 소설은 조선 말기의 긴박한 정치상황 속에서 조선을 지키기 위해 벌이는 명성황후의 정치활동과 목숨을 바쳐 그녀를 사랑한 호위무사 무명의 지순한 사랑을 그린다.",2009-09-25,https://image.aladin.co.kr/product/451/6/coversum/8992984545_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
불꽃처럼 나비처럼 2,야설록,형설라이프,대덕소프트웨어마이스터고등학교,EM00010811,813.6 야54ㅂ v.2 c.2,"조승우, 수애 주연의 영화 [불꽃처럼 나비처럼] 원작소설. 조선의 마지막 국모, 민자영. 그리고 평생 그 곁을 지켰던 고독한 사나이, 무명. 소설은 조선 말기의 긴박한 정치상황 속에서 조선을 지키기 위해 벌이는 명성황후의 정치활동과 목숨을 바쳐 그녀를 사랑한 호위무사 무명의 지순한 사랑을 그린다.",2009-09-25,https://image.aladin.co.kr/product/451/6/coversum/8992984545_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
데미안,헤르만 헤세,홍신문화사,대덕소프트웨어마이스터고등학교,EM00006173,853 헤53ㄷ c.2,"헤르만 헤세의 대표작 《데미안》은 주인공 싱클레어가 삶의 고비마다 데미안이라는 인물의 목소리를 따라 자기 내면을 탐색하고, 마침내 진정한 자아를 찾아가는 과정을 담은 성장의 기록이다. 이 책은 《데미안》 속 사유 중심의 철학적 문장 40가지를 골라 엮었다.",2025-08-15,https://image.aladin.co.kr/product/37227/19/coversum/k922031704_1.jpg,국내도서>건강/취미>글씨 쓰기
표절,장 자크 피슈테르,책세상,대덕소프트웨어마이스터고등학교,EM00002566,863 피57ㅍ,"인간의 선과 악, 강자와 약자, 열등함과 우월함 등의 모순을 주제로 하여 언론·출판·지식인 사회의 은밀한 부분을 리얼하게 그려내고 있다. 또한 이 소설은 사랑과 우정, 배신과 멸시 그리고 복수라는 고전적 소재들이 등장하지만, 선이 악을 이기고 악이 선을 다시 이기는 등의 과정에서 새로운 이야기를 길어 올린다....",1994-08-01,https://image.aladin.co.kr/product/15/44/coversum/8970130454_2.jpg,국내도서>소설/시/희곡>프랑스소설
그저 좋은 사람,줌파 라히리,마음산책,대덕소프트웨어마이스터고등학교,IT00005135,843 라98ㄱ c.3,"세계적인 베스트셀러 작가이자 퓰리처상 수상자이기도 한 줌파 라히리의 소설집. 이 책은 출간 이후 '뉴욕 타임스 선정 10대 책', '타임지 선정 최고의 책' 등 유수 매체에서 '최고의 책'으로 선정되는 영예를 누렸다. 각 작품들은 하나같이 가족, 연인, 친구 등 밀착된 관계를 다루면서도 그 속에 담긴 복잡함과 불화 등을 묘파한다.",2009-09-05,https://image.aladin.co.kr/product/447/24/coversum/8960900605_2.jpg,국내도서>소설/시/희곡>영미소설
그저 좋은 사람,줌파 라히리,마음산책,대덕소프트웨어마이스터고등학교,IT00005134,843 라98ㄱ c.2,"세계적인 베스트셀러 작가이자 퓰리처상 수상자이기도 한 줌파 라히리의 소설집. 이 책은 출간 이후 '뉴욕 타임스 선정 10대 책', '타임지 선정 최고의 책' 등 유수 매체에서 '최고의 책'으로 선정되는 영예를 누렸다. 각 작품들은 하나같이 가족, 연인, 친구 등 밀착된 관계를 다루면서도 그 속에 담긴 복잡함과 불화 등을 묘파한다.",2009-09-05,https://image.aladin.co.kr/product/447/24/coversum/8960900605_2.jpg,국내도서>소설/시/희곡>영미소설
우상의 눈물,전상국,민음사,대덕소프트웨어마이스터고등학교,IT00005156,813.6 전52ㅇ c.18,"한국을 대표하는 명불허전 작가들의 명불허전 작품들을 엄선하여 모은 '사피엔스 한국문학 중.단편소설'. 18권은 전쟁의 상처와 사회의 모순을 성찰하는 작가 전상국의 선집이다. '우상의 눈물', '아베의 가족' 두 작품이 수록되어 있다.",2012-07-06,https://image.aladin.co.kr/product/1824/62/coversum/8965881404_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
우상의 눈물,전상국,민음사,대덕소프트웨어마이스터고등학교,IT00005155,813.6 전52ㅇ c.17,"한국을 대표하는 명불허전 작가들의 명불허전 작품들을 엄선하여 모은 '사피엔스 한국문학 중.단편소설'. 18권은 전쟁의 상처와 사회의 모순을 성찰하는 작가 전상국의 선집이다. '우상의 눈물', '아베의 가족' 두 작품이 수록되어 있다.",2012-07-06,https://image.aladin.co.kr/product/1824/62/coversum/8965881404_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
